Entreprise,Attribut 1,Attribut 2,Attribut 3,Attribut 4,Attribut 5,Attribut 6,Attribut 7,Attribut 8,Attribut 9,Attribut 10,Score d'apétence
Entreprise 453,1.24013845593624,3.38353783574843,8,5,8,6652,5707,8621,HELLO 1,SALUT 1,0.138942382844263
Entreprise 1527,2.9510058585484,8.28477645495242,5,3,2,4623,6361,644,HELLO 9,SALUT 0,0.138489657856657
Entreprise 1496,5.17873831523888,9.05026813601319,4,1,3,6805,6354,2539,HELLO 2,SALUT 9,0.136935002355864
Entreprise 1188,7.73383122803153,9.06479191407581,1,3,3,8039,939,8039,HELLO 1,SALUT 10,0.136651357242678
Entreprise 818,2.55360042633566,5.31868075660229,7,0,3,1391,7428,990,HELLO 6,SALUT 7,0.135235459306605
Entreprise 563,1.16602492797266,0.758907076370982,8,7,5,8647,2612,8400,HELLO 10,SALUT 6,0.134537987604001
Entreprise 740,9.21362181799245,3.7777534026911,2,5,2,9710,7523,7918,HELLO 4,SALUT 4,0.134368820926853
Entreprise 805,4.58197008555118,1.60163887374057,7,4,10,7716,4939,6512,HELLO 1,SALUT 7,0.134072913699676
Entreprise 1055,6.24895583311917,5.65120186853643,7,3,7,6970,5678,9661,HELLO 10,SALUT 9,0.1340645182745
Entreprise 1450,9.28801490438375,5.37289614403093,3,7,4,9538,6856,3781,HELLO 3,SALUT 7,0.132655117769868
Entreprise 1077,4.18916709200163,3.92843554618291,1,7,9,9413,3819,7846,HELLO 2,SALUT 7,0.132483345359049
Entreprise 144,0.960318348910278,7.92314759640813,6,6,0,6638,6281,2660,HELLO 2,SALUT 5,0.131089377063692
Entreprise 485,4.70720615336336,5.2426869076188,8,8,3,7046,1382,7391,HELLO 1,SALUT 10,0.130171013297056
Entreprise 1478,8.47184444461192,0.721510746291159,8,3,2,8924,9024,8631,HELLO 7,SALUT 4,0.129450347552017
Entreprise 45,4.59668938823144,8.4775889084528,9,2,4,4368,2991,9250,HELLO 8,SALUT 4,0.127967501566124
Entreprise 500,3.39004932824105,9.00860805369991,2,8,1,1903,1126,9538,HELLO 9,SALUT 6,0.126249228983369
Entreprise 477,0.276964066997644,5.64027671300282,9,7,7,5025,4320,9746,HELLO 7,SALUT 1,0.125708157814199
Entreprise 1127,7.94288711608323,7.03597747172169,1,3,6,6200,7887,4057,HELLO 3,SALUT 4,0.125406525836244
Entreprise 427,0.760864598065369,3.68928938044426,7,3,4,8273,3921,5576,HELLO 5,SALUT 6,0.12394940382193
Entreprise 1523,8.8989806779771,0.744408326164936,9,8,7,8914,2713,2735,HELLO 2,SALUT 3,0.123492891314776
Entreprise 631,6.1005642814477,8.17715552814728,2,6,7,9762,3092,9846,HELLO 5,SALUT 7,0.123219776237722
Entreprise 529,7.11900514487358,4.04732774665452,10,5,0,4001,2083,8302,HELLO 9,SALUT 1,0.123189636468709
Entreprise 1580,3.70678741376836,3.29592339288717,4,6,2,8006,1888,4922,HELLO 7,SALUT 3,0.122379305517177
Entreprise 291,7.13221135304296,2.54762769213476,4,1,0,6238,4270,6049,HELLO 4,SALUT 4,0.121652253771018
Entreprise 408,0.316448925340902,4.69324902472793,7,9,2,8976,6434,9081,HELLO 3,SALUT 2,0.121308526840219
Entreprise 320,5.95682185363887,8.38539693984577,3,3,9,9282,4401,4857,HELLO 7,SALUT 2,0.118587463382619
Entreprise 649,2.12501293302892,5.01496841111268,2,9,4,8205,1387,4389,HELLO 5,SALUT 9,0.117295687096106
Entreprise 915,5.95879593380347,3.90311933278305,6,7,2,7922,8680,8495,HELLO 9,SALUT 3,0.116977515262678
Entreprise 586,8.27734029482555,4.38417442462542,5,0,3,1661,1326,7259,HELLO 6,SALUT 5,0.116503078965491
Entreprise 696,8.44151399803915,4.11641945821538,6,7,9,8492,3196,9388,HELLO 9,SALUT 2,0.1163467109314
Entreprise 84,4.46499072612014,2.54869567140824,5,8,4,4602,784,5218,HELLO 7,SALUT 8,0.116018175961533
Entreprise 11,4.7322318932566,9.15377288241927,7,2,9,9253,4761,836,HELLO 4,SALUT 7,0.114953099940012
Entreprise 707,7.47076821136673,4.73470598142858,9,10,5,6025,5372,4041,HELLO 1,SALUT 8,0.113533905012247
Entreprise 921,1.34198172341854,0.606980621921448,5,8,4,195,7637,4580,HELLO 2,SALUT 2,0.113291807859572
Entreprise 260,3.82490658580392,0.283168521089648,0,1,8,7415,5504,4823,HELLO 2,SALUT 1,0.11310546790211
Entreprise 1488,4.99148874775738,7.57005310685916,2,4,9,2392,5579,4213,HELLO 2,SALUT 4,0.112756058338059
Entreprise 107,8.0301576455267,7.6858658163969,1,6,3,9544,6051,9335,HELLO 4,SALUT 4,0.112602212490748
Entreprise 1511,8.7180131466472,6.34732643376431,2,2,2,9784,1439,4655,HELLO 7,SALUT 3,0.112241558903381
Entreprise 1421,2.24677561892659,0.977684320638105,4,7,0,5583,1017,7300,HELLO 8,SALUT 1,0.111404451121413
Entreprise 548,8.51477526968379,2.1773690782225,6,4,4,8276,3167,6461,HELLO 1,SALUT 4,0.11111700870938
Entreprise 402,9.45962397179597,6.02665777061046,1,5,3,9941,5228,3599,HELLO 4,SALUT 8,0.111086389369056
Entreprise 203,9.80044047440467,5.96397419537479,8,9,4,6416,9950,7075,HELLO 8,SALUT 1,0.110477094227815
Entreprise 1218,9.49027874261473,4.7560805414991,2,1,5,2577,386,1732,HELLO 7,SALUT 3,0.11030754070127
Entreprise 1469,8.20228099097161,4.54256442860444,7,10,2,3114,734,1822,HELLO 9,SALUT 10,0.109321339749126
Entreprise 1377,4.14390895810709,1.86873842425594,7,4,5,3461,9387,9114,HELLO 1,SALUT 4,0.108959545288687
Entreprise 700,4.90059971520322,2.15080113122356,8,5,9,7942,9056,4542,HELLO 7,SALUT 2,0.105060749179503
Entreprise 192,8.52016776183641,0.955912452122384,4,2,3,4283,5004,955,HELLO 7,SALUT 2,0.104410407111082
Entreprise 340,2.30073734505695,0.241858004196309,0,1,5,4503,7148,7654,HELLO 2,SALUT 4,0.103805158634386
Entreprise 35,4.26175294067841,2.00190952058901,4,1,4,518,1546,6554,HELLO 9,SALUT 5,0.103505423562891
Entreprise 1182,3.58268115713773,7.87596109258424,2,8,3,8242,6285,9801,HELLO 3,SALUT 1,0.101457261260426
Entreprise 1022,7.07560262788118,6.23752164536624,5,10,3,7717,7739,7595,HELLO 8,SALUT 8,0.100068346385058
Entreprise 959,7.50570305970286,3.87464109572138,9,10,6,2162,3572,670,HELLO 4,SALUT 3,0.096908617808552
Entreprise 997,5.96113824407873,0.379335341026967,2,5,1,8389,1253,4706,HELLO 1,SALUT 4,0.0968066646313929
Entreprise 574,1.74005677393797,5.10202970405183,8,7,5,3109,5077,2414,HELLO 2,SALUT 4,0.0963306608396404
Entreprise 1028,1.17180541933466,0.35307337373503,4,2,7,1125,1075,3581,HELLO 10,SALUT 2,0.0954507385984873
Entreprise 1074,8.68683490375587,6.09472022512702,7,8,5,7399,4975,2347,HELLO 2,SALUT 9,0.0948528578437529
Entreprise 1200,1.57539800977113,2.63355856137101,3,0,6,5363,8627,6459,HELLO 6,SALUT 6,0.0940973958299682
Entreprise 607,0.999804888669875,9.26438209874876,6,10,6,9924,7639,1964,HELLO 8,SALUT 1,0.0933580890034287
Entreprise 425,2.86073053389088,7.25024243399749,6,4,0,389,4523,8132,HELLO 9,SALUT 5,0.0932140585755978
Entreprise 1255,5.52695388168004,2.01771871355134,6,4,3,1792,4232,5315,HELLO 4,SALUT 5,0.0926582304403061
Entreprise 1489,0.46051731779691,6.40072030477823,8,0,2,7966,8250,7364,HELLO 7,SALUT 10,0.0925743183028834
Entreprise 1443,8.43984120392258,1.60342914163083,5,1,4,2991,6153,1118,HELLO 1,SALUT 0,0.0913918573546462
Entreprise 358,0.119512392233587,0.790089927854529,0,3,5,9431,2548,4369,HELLO 0,SALUT 9,0.0887570483704555
Entreprise 368,2.05597182222493,7.32107988127226,6,3,4,5771,3306,8683,HELLO 2,SALUT 3,0.0883201857975938
Entreprise 824,6.12085048801518,3.71908838287403,8,2,6,4649,4998,1240,HELLO 5,SALUT 0,0.0870640313738121
Entreprise 832,6.45729063111555,4.61794819329426,6,7,9,4710,6216,3594,HELLO 6,SALUT 9,0.0869702161919191
Entreprise 679,4.99932105464406,0.903188432156874,10,1,8,9151,1841,2310,HELLO 9,SALUT 7,0.0868544442447493
Entreprise 332,8.44177344953544,4.78711342639077,4,9,5,7264,2597,4916,HELLO 8,SALUT 5,0.0863107575969158
Entreprise 355,4.89407798955129,0.767564114017815,8,4,5,8677,9050,1114,HELLO 8,SALUT 6,0.0856822176108845
Entreprise 1318,6.61344395749221,4.52015486842573,7,3,10,7659,16,4392,HELLO 1,SALUT 9,0.0853864580191079
Entreprise 1516,2.35281123383721,3.87189709785826,4,6,3,1822,7783,7329,HELLO 9,SALUT 8,0.0846489001037506
Entreprise 64,6.72475014985584,2.92130414933249,7,9,7,3041,4399,3984,HELLO 8,SALUT 0,0.0841367104694828
Entreprise 616,3.41622868069464,3.19759068563773,4,8,8,3878,8076,5941,HELLO 0,SALUT 9,0.0834601301813656
Entreprise 1326,0.881400008949195,4.23210662489029,3,3,6,8023,7113,1401,HELLO 8,SALUT 2,0.083334318038421
Entreprise 1279,0.0795087466381927,0.769901846239186,1,3,5,4336,498,7856,HELLO 9,SALUT 9,0.0832073757306313
Entreprise 377,8.81782885905146,3.31910070654209,3,5,8,2563,4516,2161,HELLO 5,SALUT 3,0.0829246574917114
Entreprise 1264,9.81191608932382,2.62585286949519,5,4,7,7742,2244,9205,HELLO 10,SALUT 1,0.0827752481870843
Entreprise 605,9.65540483380208,1.41856067915292,3,4,2,4253,4692,2240,HELLO 5,SALUT 4,0.0825921541263679
Entreprise 614,4.82803814628858,3.88250256188466,10,8,4,1695,2677,2876,HELLO 9,SALUT 5,0.0823524295669533
Entreprise 1250,8.58696961529931,5.69059207317381,6,6,4,7588,5441,8342,HELLO 7,SALUT 3,0.0814236160967587
Entreprise 1170,5.22848995318912,0.0313281924475395,2,7,0,4140,3783,6640,HELLO 2,SALUT 9,0.0805030617756161
Entreprise 1148,1.98361989877486,7.59071218781714,4,1,2,5966,5331,3103,HELLO 8,SALUT 3,0.0804051024501903
Entreprise 1176,7.77871691640667,6.07303629529421,8,3,3,9663,9444,9217,HELLO 2,SALUT 9,0.0803274720766299
Entreprise 269,2.90793437204156,3.8268386582736,7,3,9,9666,143,5692,HELLO 5,SALUT 2,0.0803003290795207
Entreprise 657,5.81567850477187,4.741784814938,3,5,8,2529,9493,6644,HELLO 8,SALUT 5,0.0791955396436165
Entreprise 418,1.76754071915211,0.196804835026433,7,5,5,6263,7436,9043,HELLO 9,SALUT 10,0.0788680493615225
Entreprise 293,6.27944525015905,0.504952208177346,9,5,2,3066,4794,821,HELLO 2,SALUT 1,0.0779826081898455
Entreprise 659,5.98667858892948,1.44512182763528,6,5,9,367,2934,9993,HELLO 7,SALUT 8,0.0770176137818989
Entreprise 277,9.38453440888086,2.64999892466154,8,5,8,9977,3820,7159,HELLO 9,SALUT 4,0.076691374226275
Entreprise 1111,6.20982054438752,0.020064884954959,4,2,2,3017,2923,5918,HELLO 6,SALUT 2,0.0765014121209208
Entreprise 958,9.75527578640037,0.406948860568334,0,2,5,1155,7769,8922,HELLO 8,SALUT 4,0.0756678650073257
Entreprise 742,7.80627456413739,6.7656376387972,3,10,8,3034,3993,7079,HELLO 5,SALUT 0,0.0751714229505799
Entreprise 759,2.14615787817914,2.69971722683884,1,3,4,3182,7625,1705,HELLO 4,SALUT 6,0.0732037508642314
Entreprise 896,6.2388941058378,0.280820496648806,4,3,1,4579,4361,1702,HELLO 6,SALUT 2,0.0729233879216155
Entreprise 1561,3.12928341441645,9.88357603877115,8,2,8,6888,1439,6831,HELLO 8,SALUT 1,0.0724633499435507
Entreprise 1361,9.46470266105983,0.246809560727579,5,9,6,5342,4292,1445,HELLO 2,SALUT 9,0.0724123154928284
Entreprise 1051,8.28601805842264,5.92500290285416,2,2,1,8318,8324,337,HELLO 8,SALUT 4,0.0713649244105972
Entreprise 148,8.12891122383352,3.85885127489866,7,5,6,2734,1690,5977,HELLO 0,SALUT 1,0.0709750519280954
Entreprise 978,0.482939523100813,7.17552340806418,7,9,6,8231,6679,6906,HELLO 4,SALUT 7,0.0707967237309599
Entreprise 962,7.57236083287791,2.42475954120671,5,6,3,7317,4572,461,HELLO 1,SALUT 4,0.0707247301225403
Entreprise 793,0.277904117293952,0.0255096281718292,7,2,3,3189,2687,2061,HELLO 1,SALUT 0,0.0704496188619956
Entreprise 1230,6.64908637012796,5.70881360371058,9,10,1,1101,5707,4623,HELLO 6,SALUT 6,0.070085834679701
Entreprise 1076,7.75503822424271,9.37834133095592,5,7,2,8106,1499,390,HELLO 8,SALUT 6,0.0693885461435356
Entreprise 546,8.91182234223207,0.682744233264762,3,2,5,3902,1849,4296,HELLO 2,SALUT 4,0.0692143585588413
Entreprise 535,3.33411764095351,3.96534743917757,8,5,2,5342,1003,979,HELLO 2,SALUT 8,0.0691012899103958
Entreprise 1025,6.5551083542071,6.58711683297403,5,3,4,6467,9623,188,HELLO 9,SALUT 10,0.0687964228655791
Entreprise 4,3.19151289862786,3.55648336795723,5,1,6,4426,9546,7751,HELLO 3,SALUT 10,0.0685075409757337
Entreprise 1315,8.5146178727635,0.491978226571195,6,2,2,8936,445,6697,HELLO 1,SALUT 9,0.0684280945403329
Entreprise 1595,5.24421808258167,4.14939626935015,3,4,3,8971,6154,30,HELLO 4,SALUT 4,0.0684280311494825
Entreprise 656,9.29243629351198,6.93553124943196,9,7,3,9014,6311,9100,HELLO 9,SALUT 9,0.0683991801498558
Entreprise 470,8.25116597078138,8.33632467781618,9,7,10,7496,6859,1569,HELLO 9,SALUT 10,0.067969379860167
Entreprise 70,4.59287653230678,2.19153685050771,3,2,4,8229,7750,197,HELLO 6,SALUT 9,0.0677692116214276
Entreprise 904,6.73656513730299,3.1575798877001,3,1,2,1318,8148,3351,HELLO 3,SALUT 7,0.0665208680450983
Entreprise 1596,0.662944703975359,9.66996749265414,6,5,4,6005,892,9817,HELLO 7,SALUT 8,0.0653744389472676
Entreprise 1268,0.6653684344931,7.02051038686415,7,6,10,8762,4961,5759,HELLO 1,SALUT 8,0.0650311623022939
Entreprise 526,1.05745062339242,1.47306934571708,9,7,7,105,6876,8747,HELLO 1,SALUT 5,0.0647141160950643
Entreprise 1106,2.11769916760125,9.84157870727107,3,5,0,6489,7510,5519,HELLO 1,SALUT 8,0.0640856804096616
Entreprise 633,2.57675704862748,6.35992452498887,8,7,9,1897,1936,1916,HELLO 6,SALUT 8,0.0632591326083828
Entreprise 209,4.0159156988421,3.69271064335684,5,7,9,133,3239,7708,HELLO 9,SALUT 3,0.0626245196395344
Entreprise 829,4.46733018404985,4.67513688739926,3,1,1,2221,5512,8197,HELLO 9,SALUT 5,0.0622499174300341
Entreprise 1080,8.23693583344438,0.633185171759798,5,8,3,5490,7670,9191,HELLO 6,SALUT 4,0.0614358319735545
Entreprise 25,2.90773818277646,3.71974076979535,6,2,5,1906,8052,4523,HELLO 9,SALUT 5,0.0611826983027284
Entreprise 81,9.62846437307176,2.39871218778374,5,5,9,9704,5921,5189,HELLO 6,SALUT 3,0.0607522089155078
Entreprise 503,9.91186211855101,2.4948139413504,5,0,6,867,9551,6128,HELLO 1,SALUT 1,0.0603291372912717
Entreprise 1,5.28164543361915,1.78105051213786,6,7,4,3927,6604,1056,HELLO 7,SALUT 6,0.0593926942354643
Entreprise 917,3.45183634335857,7.22735133962921,0,9,8,6445,110,7706,HELLO 2,SALUT 6,0.0587290942250411
Entreprise 1186,9.15262917274264,0.0380339489437032,8,10,7,4566,6436,4883,HELLO 7,SALUT 0,0.0586185491880761
Entreprise 621,5.54655423484461,0.464351428854619,2,2,10,7457,3304,7613,HELLO 1,SALUT 5,0.0580327991148183
Entreprise 315,6.08831086230289,8.65498797737246,10,10,9,3385,3829,1766,HELLO 5,SALUT 9,0.057314556342697
Entreprise 201,8.79288810060405,0.567783038751023,3,7,3,6558,8967,8754,HELLO 0,SALUT 6,0.0567864238057417
Entreprise 1404,8.9174111003288,2.4090777103497,8,7,5,4046,1442,1554,HELLO 8,SALUT 4,0.056404807002749
Entreprise 567,3.61644103199739,1.81710007230908,5,8,2,7240,9899,5717,HELLO 6,SALUT 9,0.056337522686535
Entreprise 1342,4.85070888471045,8.91256779323565,2,6,8,7520,3896,3643,HELLO 10,SALUT 5,0.0555472151633909
Entreprise 1531,9.25158566491203,7.6194435521482,2,3,3,4367,376,8910,HELLO 0,SALUT 6,0.0552878091974897
Entreprise 1288,3.39822938165615,2.26657003824641,7,6,4,4419,5717,8910,HELLO 2,SALUT 3,0.0546925491326284
Entreprise 579,8.01998190256714,6.33865362042559,5,1,8,8195,293,6706,HELLO 9,SALUT 5,0.0545478815854508
Entreprise 1305,8.41010219792659,6.69514298043473,7,3,8,7769,9357,7975,HELLO 4,SALUT 7,0.0532658809661245
Entreprise 1303,8.00955061021718,6.66807223487934,6,3,8,6696,6584,953,HELLO 4,SALUT 1,0.0531567187878101
Entreprise 1168,2.9300459242243,1.04688836339671,4,2,10,9891,2563,3713,HELLO 2,SALUT 10,0.0523108201829795
Entreprise 1046,1.26970949287655,0.0259645003441356,8,10,2,4085,2988,4828,HELLO 2,SALUT 8,0.0514489205459294
Entreprise 230,9.06284604112211,5.00004912478999,5,3,5,7957,4193,7091,HELLO 5,SALUT 2,0.0509579021905127
Entreprise 1082,0.394650361871829,2.0038805556332,2,1,5,8375,1121,4762,HELLO 3,SALUT 7,0.0499868979284206
Entreprise 1292,2.9169190496224,6.21117244050769,8,7,1,9901,1582,7447,HELLO 8,SALUT 2,0.0496384883107032
Entreprise 1101,3.02266336258816,3.39090841909377,8,7,9,8202,4917,6337,HELLO 9,SALUT 5,0.0493833877109973
Entreprise 42,9.83712473468571,2.50740834265089,10,3,4,5902,4445,7055,HELLO 2,SALUT 7,0.0488667112677014
Entreprise 1299,6.42167972749535,6.99094063219276,5,5,5,1193,3775,5282,HELLO 6,SALUT 6,0.0487926501364573
Entreprise 504,6.04327705165328,0.824480442003972,6,5,8,5659,7632,2545,HELLO 2,SALUT 8,0.048749717903552
Entreprise 844,5.65709958329854,6.40688004153477,7,5,2,2013,9502,199,HELLO 5,SALUT 9,0.0484240776752869
Entreprise 399,0.92434235191623,4.12546856898046,4,9,3,5745,7467,7899,HELLO 4,SALUT 5,0.0482333928676184
Entreprise 928,5.96289892905219,5.40350358423381,4,2,5,3535,2029,9250,HELLO 4,SALUT 2,0.0482020291245668
Entreprise 825,3.75731092471175,7.61933320703404,1,8,0,7305,994,1560,HELLO 10,SALUT 10,0.0479634449322009
Entreprise 208,3.14545508856458,3.38634890633761,3,9,9,2565,5106,2254,HELLO 7,SALUT 0,0.0479335071406906
Entreprise 565,8.22258231211078,5.90383830811342,2,4,6,4981,9296,4437,HELLO 3,SALUT 2,0.0475246265658542
Entreprise 1343,1.88938345090487,4.28180425887377,2,0,4,1075,385,7680,HELLO 1,SALUT 4,0.0462231229717524
Entreprise 176,6.11064230180212,1.02666088893616,9,2,9,3924,8048,3108,HELLO 3,SALUT 10,0.0437094570648242
Entreprise 242,5.23648077709105,2.21801860924906,7,6,7,8806,1104,4343,HELLO 1,SALUT 5,0.0431850222466691
Entreprise 764,8.45820276381862,4.92138528750632,3,6,8,2419,4616,4709,HELLO 2,SALUT 7,0.0429909707372916
Entreprise 1573,2.17682781023789,3.55683900891555,3,7,4,1619,7147,1888,HELLO 3,SALUT 2,0.0424135328401201
Entreprise 96,7.13301060977036,5.31979209653369,4,7,6,3614,7470,3540,HELLO 7,SALUT 9,0.0404658249309777
Entreprise 1331,1.37247154931662,3.57749027612289,6,10,1,5972,4329,3738,HELLO 7,SALUT 5,0.0402071359983885
Entreprise 363,5.88218075663447,0.292489116972676,2,0,7,6939,7008,2640,HELLO 2,SALUT 5,0.0397649974520867
Entreprise 1564,2.74424665221014,4.07777283003413,8,7,3,4586,7379,299,HELLO 5,SALUT 8,0.0394575856411333
Entreprise 587,9.24805584493624,8.63675894933677,10,1,3,7212,9063,1392,HELLO 9,SALUT 6,0.0384732250193629
Entreprise 237,0.140903975727302,3.27615763585204,4,4,6,5264,7716,6114,HELLO 1,SALUT 4,0.0366507284627157
Entreprise 22,5.66869710226175,5.04322803618338,1,7,8,444,7200,4206,HELLO 2,SALUT 6,0.0349856038776717
Entreprise 1160,9.74274492168664,2.00112335711461,4,5,7,4948,2332,9900,HELLO 6,SALUT 4,0.0340348030989619
Entreprise 75,7.61639389899469,5.20763960581232,8,6,4,8566,3587,9439,HELLO 1,SALUT 1,0.0337659485379377
Entreprise 186,0.673161735138273,7.91941437239158,9,4,4,9557,3549,1866,HELLO 1,SALUT 8,0.0333907058918715
Entreprise 1468,3.365870875575,0.260467888123039,4,10,3,5243,2403,9379,HELLO 1,SALUT 9,0.0326644642410006
Entreprise 516,7.59043110147445,8.94534604852964,4,1,2,2578,1874,2264,HELLO 6,SALUT 10,0.0326307609149825
Entreprise 387,9.14350845510041,3.64702364530768,0,2,5,7238,1881,4677,HELLO 7,SALUT 6,0.0323841787169872
Entreprise 1245,0.823226455703708,5.76195960079912,9,8,7,4906,2860,5835,HELLO 5,SALUT 4,0.032297302262978
Entreprise 550,4.796050557483,2.22515191647933,3,4,4,1269,1345,2429,HELLO 8,SALUT 2,0.0319923877671205
Entreprise 914,1.05886184154462,2.16554500788774,4,8,0,9227,5120,565,HELLO 8,SALUT 6,0.0318650119103379
Entreprise 641,8.70334748746409,1.61801299962412,7,4,4,6225,6790,8761,HELLO 0,SALUT 3,0.0313957935569226
Entreprise 1344,6.118546187164,4.01983462229552,0,1,0,9745,2532,2975,HELLO 7,SALUT 2,0.0310833247248323
Entreprise 1221,1.22311246745505,1.48177023193987,8,6,9,8271,1455,2942,HELLO 9,SALUT 7,0.0304125447354686
Entreprise 1066,7.81573207037293,2.56355575220177,4,3,5,4166,1417,755,HELLO 3,SALUT 8,0.0300150928845669
Entreprise 727,4.07361340396845,8.28924018504129,5,9,2,184,8679,8995,HELLO 5,SALUT 3,0.0296374484995221
Entreprise 74,0.476812125446211,6.70991028449366,7,2,2,7979,2123,6845,HELLO 2,SALUT 6,0.0293083889395904
Entreprise 1349,0.591431751651362,8.38644048208259,2,3,6,7704,3395,3202,HELLO 2,SALUT 1,0.0292482705405824
Entreprise 1191,8.8396551940842,6.58244300221258,5,2,7,2136,1850,2796,HELLO 1,SALUT 8,0.0270262626932827
Entreprise 216,6.24740639957679,8.50096265803375,1,4,9,8106,5940,8994,HELLO 8,SALUT 8,0.0267680303711615
Entreprise 1161,1.77654367923142,5.63260690853937,6,3,2,1596,9635,9514,HELLO 7,SALUT 1,0.0262427347343445
Entreprise 429,8.89488621574996,3.8202912101086,0,3,6,3331,1212,6307,HELLO 0,SALUT 3,0.0254750937066672
Entreprise 911,7.64124625636347,1.45667866378151,10,6,7,9152,6528,3868,HELLO 8,SALUT 5,0.0240220722681133
Entreprise 1231,9.2986376737604,2.33619540641288,2,3,4,2633,4810,4736,HELLO 5,SALUT 6,0.0231856425134934
Entreprise 725,3.69636017329414,9.09714804411116,8,9,1,2430,7324,3289,HELLO 9,SALUT 10,0.0228947401350055
Entreprise 349,6.46625976388596,5.70592478821498,5,2,5,48,7619,856,HELLO 2,SALUT 6,0.0224828663673891
Entreprise 513,9.79396237153539,7.48227722408633,4,6,0,4050,6732,2709,HELLO 0,SALUT 4,0.0224284429531242
Entreprise 1021,1.24006158937781,1.9626047375726,2,8,5,6924,430,9893,HELLO 4,SALUT 7,0.0223519633458664
Entreprise 912,6.58084017255369,0.870479936684198,2,1,9,8393,3893,9457,HELLO 7,SALUT 3,0.022205168132448
Entreprise 396,2.15804273273961,2.50200506370053,6,5,0,13,1909,6778,HELLO 10,SALUT 4,0.0220035027337938
Entreprise 756,8.43101682743602,0.738244822609141,1,5,4,7011,2363,8118,HELLO 7,SALUT 4,0.0216757778541442
Entreprise 1151,5.52380496996143,2.77154938937012,5,0,2,8296,6083,7099,HELLO 10,SALUT 7,0.0216627841120735
Entreprise 1064,3.14480110312911,4.21198805668551,7,5,2,309,6260,1963,HELLO 8,SALUT 9,0.0212457749630814
Entreprise 600,3.57915504196899,2.89505967085674,0,9,1,1219,216,1327,HELLO 6,SALUT 6,0.021038268430272
Entreprise 509,6.66470998950362,0.517610938836101,7,3,6,5325,8032,613,HELLO 5,SALUT 6,0.0206433508467063
Entreprise 1362,6.57273813974477,9.0894253135832,9,10,3,3233,8961,7164,HELLO 7,SALUT 3,0.0201199944389825
Entreprise 948,3.01068889031111,0.622074997923679,4,1,7,5733,2395,9101,HELLO 9,SALUT 9,0.0188185279398062
Entreprise 1563,9.41649043714112,7.24621723358114,5,5,9,3914,6120,8799,HELLO 9,SALUT 8,0.0182370823330085
Entreprise 840,8.06341405955865,1.31203836521133,0,7,4,6102,1601,4129,HELLO 2,SALUT 4,0.0179857425365959
Entreprise 783,1.63474003058668,2.02997926755991,1,6,9,6786,1528,8573,HELLO 4,SALUT 0,0.0174746725961934
Entreprise 1094,4.32318447839823,6.33004009146182,5,8,0,4473,4173,8544,HELLO 6,SALUT 8,0.0174589459281987
Entreprise 1402,8.06951952376952,4.46927858557858,3,4,2,3124,2809,8192,HELLO 2,SALUT 6,0.0171631292900818
Entreprise 1481,7.1364140718744,2.11950961280898,4,3,6,8851,7183,7092,HELLO 1,SALUT 1,0.0164582056923984
Entreprise 1548,3.45150354996896,3.8272936825047,5,5,6,1697,396,4518,HELLO 2,SALUT 8,0.0156671876469472
Entreprise 684,7.45816184432439,2.1783652981488,3,7,4,8416,8295,4225,HELLO 9,SALUT 7,0.015352561171212
Entreprise 864,9.19590525334491,2.26215706523499,1,0,6,9566,4179,4550,HELLO 6,SALUT 6,0.0150536899923982
Entreprise 768,3.05457206708197,2.29217346983167,7,7,9,756,1850,3903,HELLO 4,SALUT 3,0.0148661849885574
Entreprise 543,1.42990491985286,0.867700434630491,10,1,3,3279,8941,6322,HELLO 1,SALUT 8,0.0144572194275214
Entreprise 136,8.36686679256592,2.01694323795935,5,8,3,5351,166,7935,HELLO 5,SALUT 0,0.0130879794975287
Entreprise 1001,2.53726554310102,0.899301368520753,4,10,9,3355,8204,3400,HELLO 8,SALUT 3,0.0130050732985767
Entreprise 1459,6.05640625970239,9.68235388904131,5,9,1,3159,8858,4934,HELLO 6,SALUT 9,0.0128957587757922
Entreprise 101,4.21548969440883,3.38757253204036,5,9,3,4244,4709,6387,HELLO 1,SALUT 10,0.0109221197475498
Entreprise 976,5.60545556386873,8.56489961248771,9,0,2,389,9687,5106,HELLO 4,SALUT 10,0.00996060726168979
Entreprise 449,4.20064251193682,7.48791462869348,9,4,3,8962,9220,8102,HELLO 9,SALUT 7,0.00992664140211907
Entreprise 1498,7.8190479766264,0.10777135016101,7,8,9,7764,9537,110,HELLO 0,SALUT 1,0.00950567975696215
Entreprise 897,1.62248254353501,9.34322598668677,5,2,10,5093,2172,9565,HELLO 4,SALUT 6,0.00873012824562791
Entreprise 1139,3.75982641114459,2.95543157054806,1,0,9,5220,1892,8730,HELLO 8,SALUT 6,0.00791526040396207
Entreprise 688,2.93819111708258,2.01976570210475,7,5,1,4973,4287,9141,HELLO 6,SALUT 3,0.00763051459152253
Entreprise 373,8.77238132289445,4.07071782021667,5,2,3,7030,1592,8344,HELLO 1,SALUT 3,0.00681601902732143
Entreprise 861,8.10625916497969,7.75692756227676,5,6,2,5261,969,3828,HELLO 3,SALUT 7,0.00673637622753698
Entreprise 671,2.19240127789228,4.76111546989257,2,5,10,162,9575,5854,HELLO 8,SALUT 4,0.00658072249036312
